path,source_path,label,label_name,clip_id,source_file_name,manual_label,video_duration,time_of_event,time_of_alert,clip_start_time,clip_end_time,event_center_time,light_conditions,weather,scene
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00765.mp4,data/nexar_collision_prediction/train/positive/00765.mp4,0,near_miss,nexar_train_positive_00765,00765.mp4,near_miss,40.918,19.314,18.301,14.314,24.314,19.314,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00988.mp4,data/nexar_collision_prediction/train/positive/00988.mp4,0,near_miss,nexar_train_positive_00988,00988.mp4,near_miss,18.0,9.964,8.798,4.964,14.964,9.964,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00843.mp4,data/nexar_collision_prediction/train/positive/00843.mp4,0,near_miss,nexar_train_positive_00843,00843.mp4,near_miss,39.558,19.308,18.186,14.308,24.308,19.308,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00132.mp4,data/nexar_collision_prediction/train/positive/00132.mp4,1,collision,nexar_train_positive_00132,00132.mp4,collision,41.733,20.167,19.267,15.167,25.167,20.167,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00964.mp4,data/nexar_collision_prediction/train/positive/00964.mp4,0,near_miss,nexar_train_positive_00964,00964.mp4,near_miss,40.1,20.467,19.1,15.467,25.467,20.467,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00473.mp4,data/nexar_collision_prediction/train/positive/00473.mp4,1,collision,nexar_train_positive_00473,00473.mp4,collision,42.7,21.067,18.6,16.067,26.067,21.067,Normal,Rain,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00713.mp4,data/nexar_collision_prediction/train/positive/00713.mp4,0,near_miss,nexar_train_positive_00713,00713.mp4,near_miss,18.0,9.564,8.498,4.564,14.564,9.564,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00629.mp4,data/nexar_collision_prediction/train/positive/00629.mp4,0,near_miss,nexar_train_positive_00629,00629.mp4,near_miss,19.0,10.431,8.398,5.431,15.431,10.431,Twilight,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00896.mp4,data/nexar_collision_prediction/train/positive/00896.mp4,0,near_miss,nexar_train_positive_00896,00896.mp4,near_miss,40.433,19.6,18.3,14.6,24.6,19.6,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00537.mp4,data/nexar_collision_prediction/train/positive/00537.mp4,1,collision,nexar_train_positive_00537,00537.mp4,collision,40.196,20.418,19.699,15.418,25.418,20.418,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00244.mp4,data/nexar_collision_prediction/train/positive/00244.mp4,1,collision,nexar_train_positive_00244,00244.mp4,collision,39.613,19.387,18.258,14.387,24.387,19.387,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00174.mp4,data/nexar_collision_prediction/train/positive/00174.mp4,1,collision,nexar_train_positive_00174,00174.mp4,collision,40.033,20.0,19.0,15.0,25.0,20.0,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00265.mp4,data/nexar_collision_prediction/train/positive/00265.mp4,1,collision,nexar_train_positive_00265,00265.mp4,collision,40.367,20.433,18.067,15.433,25.433,20.433,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00223.mp4,data/nexar_collision_prediction/train/positive/00223.mp4,1,collision,nexar_train_positive_00223,00223.mp4,collision,40.333,20.3,19.333,15.3,25.3,20.3,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01035.mp4,data/nexar_collision_prediction/train/positive/01035.mp4,0,near_miss,nexar_train_positive_01035,01035.mp4,near_miss,40.033,20.293,17.352,15.293,25.293,20.293,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00345.mp4,data/nexar_collision_prediction/train/positive/00345.mp4,1,collision,nexar_train_positive_00345,00345.mp4,collision,43.0,19.467,17.933,14.467,24.467,19.467,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00665.mp4,data/nexar_collision_prediction/train/positive/00665.mp4,0,near_miss,nexar_train_positive_00665,00665.mp4,near_miss,40.295,19.86,18.125,14.86,24.86,19.86,Twilight,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00414.mp4,data/nexar_collision_prediction/train/positive/00414.mp4,1,collision,nexar_train_positive_00414,00414.mp4,collision,18.0,10.264,9.164,5.264,15.264,10.264,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00270.mp4,data/nexar_collision_prediction/train/positive/00270.mp4,1,collision,nexar_train_positive_00270,00270.mp4,collision,40.133,20.333,18.667,15.333,25.333,20.333,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00074.mp4,data/nexar_collision_prediction/train/positive/00074.mp4,1,collision,nexar_train_positive_00074,00074.mp4,collision,40.2,20.233,18.967,15.233,25.233,20.233,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00121.mp4,data/nexar_collision_prediction/train/positive/00121.mp4,1,collision,nexar_train_positive_00121,00121.mp4,collision,40.5,19.3,18.733,14.3,24.3,19.3,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00023.mp4,data/nexar_collision_prediction/train/positive/00023.mp4,1,collision,nexar_train_positive_00023,00023.mp4,collision,40.567,19.9,18.967,14.9,24.9,19.9,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00049.mp4,data/nexar_collision_prediction/train/positive/00049.mp4,1,collision,nexar_train_positive_00049,00049.mp4,collision,39.498,19.399,18.264,14.399,24.399,19.399,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00758.mp4,data/nexar_collision_prediction/train/positive/00758.mp4,0,near_miss,nexar_train_positive_00758,00758.mp4,near_miss,39.933,20.237,19.636,15.237,25.237,20.237,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00017.mp4,data/nexar_collision_prediction/train/positive/00017.mp4,1,collision,nexar_train_positive_00017,00017.mp4,collision,40.333,19.2,17.2,14.2,24.2,19.2,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00695.mp4,data/nexar_collision_prediction/train/positive/00695.mp4,0,near_miss,nexar_train_positive_00695,00695.mp4,near_miss,40.3,20.767,17.667,15.767,25.767,20.767,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00392.mp4,data/nexar_collision_prediction/train/positive/00392.mp4,1,collision,nexar_train_positive_00392,00392.mp4,collision,37.936,20.09,19.379,15.09,25.09,20.09,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00617.mp4,data/nexar_collision_prediction/train/positive/00617.mp4,0,near_miss,nexar_train_positive_00617,00617.mp4,near_miss,39.575,19.661,18.453,14.661,24.661,19.661,Dark,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00970.mp4,data/nexar_collision_prediction/train/positive/00970.mp4,0,near_miss,nexar_train_positive_00970,00970.mp4,near_miss,40.098,19.902,17.026,14.902,24.902,19.902,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00742.mp4,data/nexar_collision_prediction/train/positive/00742.mp4,0,near_miss,nexar_train_positive_00742,00742.mp4,near_miss,40.034,20.168,19.431,15.168,25.168,20.168,Dark,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00830.mp4,data/nexar_collision_prediction/train/positive/00830.mp4,0,near_miss,nexar_train_positive_00830,00830.mp4,near_miss,40.131,19.665,19.109,14.665,24.665,19.665,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00819.mp4,data/nexar_collision_prediction/train/positive/00819.mp4,0,near_miss,nexar_train_positive_00819,00819.mp4,near_miss,39.833,19.52,15.449,14.52,24.52,19.52,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00010.mp4,data/nexar_collision_prediction/train/positive/00010.mp4,0,near_miss,nexar_train_positive_00010,00010.mp4,near_miss,40.467,20.9,18.533,15.9,25.9,20.9,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00292.mp4,data/nexar_collision_prediction/train/positive/00292.mp4,1,collision,nexar_train_positive_00292,00292.mp4,collision,40.5,20.8,19.533,15.8,25.8,20.8,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01031.mp4,data/nexar_collision_prediction/train/positive/01031.mp4,0,near_miss,nexar_train_positive_01031,01031.mp4,near_miss,18.0,9.633,9.067,4.633,14.633,9.633,Normal,Cloudy,Industrial
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00867.mp4,data/nexar_collision_prediction/train/positive/00867.mp4,0,near_miss,nexar_train_positive_00867,00867.mp4,near_miss,40.833,20.0,18.867,15.0,25.0,20.0,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00703.mp4,data/nexar_collision_prediction/train/positive/00703.mp4,0,near_miss,nexar_train_positive_00703,00703.mp4,near_miss,40.0,20.733,19.033,15.733,25.733,20.733,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00494.mp4,data/nexar_collision_prediction/train/positive/00494.mp4,1,collision,nexar_train_positive_00494,00494.mp4,collision,40.327,19.796,18.849,14.796,24.796,19.796,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00803.mp4,data/nexar_collision_prediction/train/positive/00803.mp4,0,near_miss,nexar_train_positive_00803,00803.mp4,near_miss,18.0,10.565,7.899,5.565,15.565,10.565,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00832.mp4,data/nexar_collision_prediction/train/positive/00832.mp4,0,near_miss,nexar_train_positive_00832,00832.mp4,near_miss,40.967,20.0,19.0,15.0,25.0,20.0,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00085.mp4,data/nexar_collision_prediction/train/positive/00085.mp4,1,collision,nexar_train_positive_00085,00085.mp4,collision,40.233,18.967,18.567,13.967,23.967,18.967,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00455.mp4,data/nexar_collision_prediction/train/positive/00455.mp4,1,collision,nexar_train_positive_00455,00455.mp4,collision,38.595,18.653,17.281,13.653,23.653,18.653,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00833.mp4,data/nexar_collision_prediction/train/positive/00833.mp4,0,near_miss,nexar_train_positive_00833,00833.mp4,near_miss,18.0,9.492,8.226,4.492,14.492,9.492,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00671.mp4,data/nexar_collision_prediction/train/positive/00671.mp4,0,near_miss,nexar_train_positive_00671,00671.mp4,near_miss,18.0,10.159,7.694,5.159,15.159,10.159,Twilight,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00124.mp4,data/nexar_collision_prediction/train/positive/00124.mp4,1,collision,nexar_train_positive_00124,00124.mp4,collision,41.3,20.733,20.0,15.733,25.733,20.733,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00570.mp4,data/nexar_collision_prediction/train/positive/00570.mp4,0,near_miss,nexar_train_positive_00570,00570.mp4,near_miss,39.7,19.767,17.567,14.767,24.767,19.767,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00691.mp4,data/nexar_collision_prediction/train/positive/00691.mp4,0,near_miss,nexar_train_positive_00691,00691.mp4,near_miss,40.167,19.933,18.867,14.933,24.933,19.933,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00309.mp4,data/nexar_collision_prediction/train/positive/00309.mp4,1,collision,nexar_train_positive_00309,00309.mp4,collision,40.133,19.233,18.433,14.233,24.233,19.233,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00424.mp4,data/nexar_collision_prediction/train/positive/00424.mp4,1,collision,nexar_train_positive_00424,00424.mp4,collision,40.167,20.167,18.233,15.167,25.167,20.167,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01020.mp4,data/nexar_collision_prediction/train/positive/01020.mp4,0,near_miss,nexar_train_positive_01020,01020.mp4,near_miss,39.444,17.49,17.065,12.49,22.49,17.49,Dark,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00605.mp4,data/nexar_collision_prediction/train/positive/00605.mp4,0,near_miss,nexar_train_positive_00605,00605.mp4,near_miss,40.033,19.405,17.968,14.405,24.405,19.405,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00823.mp4,data/nexar_collision_prediction/train/positive/00823.mp4,0,near_miss,nexar_train_positive_00823,00823.mp4,near_miss,40.6,36.4,34.9,30.6,40.6,36.4,Dark,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01011.mp4,data/nexar_collision_prediction/train/positive/01011.mp4,0,near_miss,nexar_train_positive_01011,01011.mp4,near_miss,39.868,19.866,17.961,14.866,24.866,19.866,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00527.mp4,data/nexar_collision_prediction/train/positive/00527.mp4,1,collision,nexar_train_positive_00527,00527.mp4,collision,40.133,20.6,17.8,15.6,25.6,20.6,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00861.mp4,data/nexar_collision_prediction/train/positive/00861.mp4,0,near_miss,nexar_train_positive_00861,00861.mp4,near_miss,40.167,20.9,19.367,15.9,25.9,20.9,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00887.mp4,data/nexar_collision_prediction/train/positive/00887.mp4,0,near_miss,nexar_train_positive_00887,00887.mp4,near_miss,40.833,19.967,19.167,14.967,24.967,19.967,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00245.mp4,data/nexar_collision_prediction/train/positive/00245.mp4,1,collision,nexar_train_positive_00245,00245.mp4,collision,40.233,20.133,19.067,15.133,25.133,20.133,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01022.mp4,data/nexar_collision_prediction/train/positive/01022.mp4,0,near_miss,nexar_train_positive_01022,01022.mp4,near_miss,38.233,18.0,16.5,13.0,23.0,18.0,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00483.mp4,data/nexar_collision_prediction/train/positive/00483.mp4,1,collision,nexar_train_positive_00483,00483.mp4,collision,41.067,19.783,18.7,14.783,24.783,19.783,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00817.mp4,data/nexar_collision_prediction/train/positive/00817.mp4,0,near_miss,nexar_train_positive_00817,00817.mp4,near_miss,40.752,20.553,19.05,15.553,25.553,20.553,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00875.mp4,data/nexar_collision_prediction/train/positive/00875.mp4,0,near_miss,nexar_train_positive_00875,00875.mp4,near_miss,40.066,21.051,19.346,16.051,26.051,21.051,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00793.mp4,data/nexar_collision_prediction/train/positive/00793.mp4,0,near_miss,nexar_train_positive_00793,00793.mp4,near_miss,40.9,20.367,16.533,15.367,25.367,20.367,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00794.mp4,data/nexar_collision_prediction/train/positive/00794.mp4,0,near_miss,nexar_train_positive_00794,00794.mp4,near_miss,39.706,20.905,19.631,15.905,25.905,20.905,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00044.mp4,data/nexar_collision_prediction/train/positive/00044.mp4,1,collision,nexar_train_positive_00044,00044.mp4,collision,40.1,20.1,19.333,15.1,25.1,20.1,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00702.mp4,data/nexar_collision_prediction/train/positive/00702.mp4,0,near_miss,nexar_train_positive_00702,00702.mp4,near_miss,40.033,20.745,17.641,15.745,25.745,20.745,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00967.mp4,data/nexar_collision_prediction/train/positive/00967.mp4,0,near_miss,nexar_train_positive_00967,00967.mp4,near_miss,19.0,9.362,7.629,4.362,14.362,9.362,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00018.mp4,data/nexar_collision_prediction/train/positive/00018.mp4,1,collision,nexar_train_positive_00018,00018.mp4,collision,40.633,20.683,20.367,15.683,25.683,20.683,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00296.mp4,data/nexar_collision_prediction/train/positive/00296.mp4,0,near_miss,nexar_train_positive_00296,00296.mp4,near_miss,40.2,19.5,18.567,14.5,24.5,19.5,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00426.mp4,data/nexar_collision_prediction/train/positive/00426.mp4,1,collision,nexar_train_positive_00426,00426.mp4,collision,40.163,19.989,19.401,14.989,24.989,19.989,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01039.mp4,data/nexar_collision_prediction/train/positive/01039.mp4,0,near_miss,nexar_train_positive_01039,01039.mp4,near_miss,39.3,19.967,19.267,14.967,24.967,19.967,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00391.mp4,data/nexar_collision_prediction/train/positive/00391.mp4,1,collision,nexar_train_positive_00391,00391.mp4,collision,40.8,19.867,19.267,14.867,24.867,19.867,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00276.mp4,data/nexar_collision_prediction/train/positive/00276.mp4,1,collision,nexar_train_positive_00276,00276.mp4,collision,40.267,19.55,18.733,14.55,24.55,19.55,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00929.mp4,data/nexar_collision_prediction/train/positive/00929.mp4,0,near_miss,nexar_train_positive_00929,00929.mp4,near_miss,39.733,18.467,16.033,13.467,23.467,18.467,Dark,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00427.mp4,data/nexar_collision_prediction/train/positive/00427.mp4,1,collision,nexar_train_positive_00427,00427.mp4,collision,39.109,18.56,17.241,13.56,23.56,18.56,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00319.mp4,data/nexar_collision_prediction/train/positive/00319.mp4,1,collision,nexar_train_positive_00319,00319.mp4,collision,40.033,20.067,19.533,15.067,25.067,20.067,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00008.mp4,data/nexar_collision_prediction/train/positive/00008.mp4,1,collision,nexar_train_positive_00008,00008.mp4,collision,40.133,19.267,19.233,14.267,24.267,19.267,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00461.mp4,data/nexar_collision_prediction/train/positive/00461.mp4,1,collision,nexar_train_positive_00461,00461.mp4,collision,18.0,10.1,8.0,5.1,15.1,10.1,Dark,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00503.mp4,data/nexar_collision_prediction/train/positive/00503.mp4,1,collision,nexar_train_positive_00503,00503.mp4,collision,40.0,19.4,16.033,14.4,24.4,19.4,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00418.mp4,data/nexar_collision_prediction/train/positive/00418.mp4,1,collision,nexar_train_positive_00418,00418.mp4,collision,40.367,20.033,18.4,15.033,25.033,20.033,Twilight,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00839.mp4,data/nexar_collision_prediction/train/positive/00839.mp4,0,near_miss,nexar_train_positive_00839,00839.mp4,near_miss,40.234,20.153,19.119,15.153,25.153,20.153,Twilight,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00866.mp4,data/nexar_collision_prediction/train/positive/00866.mp4,0,near_miss,nexar_train_positive_00866,00866.mp4,near_miss,41.533,20.767,18.2,15.767,25.767,20.767,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00613.mp4,data/nexar_collision_prediction/train/positive/00613.mp4,0,near_miss,nexar_train_positive_00613,00613.mp4,near_miss,19.0,10.033,8.533,5.033,15.033,10.033,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00109.mp4,data/nexar_collision_prediction/train/positive/00109.mp4,0,near_miss,nexar_train_positive_00109,00109.mp4,near_miss,40.067,20.133,16.167,15.133,25.133,20.133,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00199.mp4,data/nexar_collision_prediction/train/positive/00199.mp4,1,collision,nexar_train_positive_00199,00199.mp4,collision,18.0,9.225,7.726,4.225,14.225,9.225,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00381.mp4,data/nexar_collision_prediction/train/positive/00381.mp4,1,collision,nexar_train_positive_00381,00381.mp4,collision,39.431,18.352,17.384,13.352,23.352,18.352,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00180.mp4,data/nexar_collision_prediction/train/positive/00180.mp4,1,collision,nexar_train_positive_00180,00180.mp4,collision,42.767,20.8,19.833,15.8,25.8,20.8,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00234.mp4,data/nexar_collision_prediction/train/positive/00234.mp4,1,collision,nexar_train_positive_00234,00234.mp4,collision,19.0,9.895,6.63,4.895,14.895,9.895,Dark,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00729.mp4,data/nexar_collision_prediction/train/positive/00729.mp4,0,near_miss,nexar_train_positive_00729,00729.mp4,near_miss,39.967,19.132,17.859,14.132,24.132,19.132,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00740.mp4,data/nexar_collision_prediction/train/positive/00740.mp4,0,near_miss,nexar_train_positive_00740,00740.mp4,near_miss,40.267,21.233,18.533,16.233,26.233,21.233,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00077.mp4,data/nexar_collision_prediction/train/positive/00077.mp4,1,collision,nexar_train_positive_00077,00077.mp4,collision,40.741,19.964,17.645,14.964,24.964,19.964,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00328.mp4,data/nexar_collision_prediction/train/positive/00328.mp4,1,collision,nexar_train_positive_00328,00328.mp4,collision,39.903,19.355,18.613,14.355,24.355,19.355,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00237.mp4,data/nexar_collision_prediction/train/positive/00237.mp4,1,collision,nexar_train_positive_00237,00237.mp4,collision,40.167,19.267,15.167,14.267,24.267,19.267,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00355.mp4,data/nexar_collision_prediction/train/positive/00355.mp4,1,collision,nexar_train_positive_00355,00355.mp4,collision,39.5,18.6,17.8,13.6,23.6,18.6,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00777.mp4,data/nexar_collision_prediction/train/positive/00777.mp4,0,near_miss,nexar_train_positive_00777,00777.mp4,near_miss,40.235,20.515,17.871,15.515,25.515,20.515,Twilight,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00188.mp4,data/nexar_collision_prediction/train/positive/00188.mp4,1,collision,nexar_train_positive_00188,00188.mp4,collision,39.898,20.052,19.477,15.052,25.052,20.052,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00562.mp4,data/nexar_collision_prediction/train/positive/00562.mp4,0,near_miss,nexar_train_positive_00562,00562.mp4,near_miss,43.9,20.633,18.933,15.633,25.633,20.633,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00254.mp4,data/nexar_collision_prediction/train/positive/00254.mp4,1,collision,nexar_train_positive_00254,00254.mp4,collision,40.2,18.533,17.2,13.533,23.533,18.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00927.mp4,data/nexar_collision_prediction/train/positive/00927.mp4,0,near_miss,nexar_train_positive_00927,00927.mp4,near_miss,40.333,20.033,16.4,15.033,25.033,20.033,Dark,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00506.mp4,data/nexar_collision_prediction/train/positive/00506.mp4,1,collision,nexar_train_positive_00506,00506.mp4,collision,40.229,19.343,17.97,14.343,24.343,19.343,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00979.mp4,data/nexar_collision_prediction/train/positive/00979.mp4,0,near_miss,nexar_train_positive_00979,00979.mp4,near_miss,40.294,19.795,17.803,14.795,24.795,19.795,Twilight,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00207.mp4,data/nexar_collision_prediction/train/positive/00207.mp4,1,collision,nexar_train_positive_00207,00207.mp4,collision,38.5,18.4,15.433,13.4,23.4,18.4,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00173.mp4,data/nexar_collision_prediction/train/positive/00173.mp4,1,collision,nexar_train_positive_00173,00173.mp4,collision,18.0,9.263,6.397,4.263,14.263,9.263,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00884.mp4,data/nexar_collision_prediction/train/positive/00884.mp4,0,near_miss,nexar_train_positive_00884,00884.mp4,near_miss,40.557,21.864,20.197,16.864,26.864,21.864,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00697.mp4,data/nexar_collision_prediction/train/positive/00697.mp4,0,near_miss,nexar_train_positive_00697,00697.mp4,near_miss,40.333,18.933,18.7,13.933,23.933,18.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00709.mp4,data/nexar_collision_prediction/train/positive/00709.mp4,0,near_miss,nexar_train_positive_00709,00709.mp4,near_miss,40.033,20.333,18.8,15.333,25.333,20.333,Twilight,Cloudy,Urban
