clip_id,source_dataset,split,source_label_folder,source_binary_label,core_label,source_file_name,source_video_path,clip_path,event_center_time,video_duration,clip_start_time,clip_end_time,clip_duration,center_offset_in_clip,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,status,error,manual_label
nexar_train_positive_00793,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00793.mp4,data/nexar_collision_prediction/train/positive/00793.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00793.mp4,20.367,40.9,15.367,25.367,10,5,20.367,16.533,Normal,Clear,Other,,exists,,near_miss
nexar_train_positive_00794,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00794.mp4,data/nexar_collision_prediction/train/positive/00794.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00794.mp4,20.905,39.706,15.905,25.905,10,5,20.905,19.631,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00795,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00795.mp4,data/nexar_collision_prediction/train/positive/00795.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00795.mp4,20.706,40.817,15.706,25.706,10,5,20.706,16.493,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00798,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00798.mp4,data/nexar_collision_prediction/train/positive/00798.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00798.mp4,20.324,40.621,15.324,25.324,10,5,20.324,18.462,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00802,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00802.mp4,data/nexar_collision_prediction/train/positive/00802.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00802.mp4,21.336,40.588,16.336,26.336,10,5,21.336,20.323,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00803,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00803.mp4,data/nexar_collision_prediction/train/positive/00803.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00803.mp4,10.565,18,5.565,15.565,10,5,10.565,7.899,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00804,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00804.mp4,data/nexar_collision_prediction/train/positive/00804.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00804.mp4,18.733,40.133,13.733,23.733,10,5,18.733,18.533,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00805,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00805.mp4,data/nexar_collision_prediction/train/positive/00805.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00805.mp4,19.335,40.817,14.335,24.335,10,5,19.335,17.702,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00809,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00809.mp4,data/nexar_collision_prediction/train/positive/00809.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00809.mp4,20.067,40.033,15.067,25.067,10,5,20.067,17.9,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00810,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00810.mp4,data/nexar_collision_prediction/train/positive/00810.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00810.mp4,20.44,40.752,15.44,25.44,10,5,20.44,18.22,Normal,Rain,Highway,,exists,,near_miss
nexar_train_positive_00813,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00813.mp4,data/nexar_collision_prediction/train/positive/00813.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00813.mp4,20.7,40,15.7,25.7,10,5,20.7,18.433,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00816,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00816.mp4,data/nexar_collision_prediction/train/positive/00816.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00816.mp4,21.267,40.267,16.267,26.267,10,5,21.267,20.2,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00817,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00817.mp4,data/nexar_collision_prediction/train/positive/00817.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00817.mp4,20.553,40.752,15.553,25.553,10,5,20.553,19.05,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00818,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00818.mp4,data/nexar_collision_prediction/train/positive/00818.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00818.mp4,19.133,39.733,14.133,24.133,10,5,19.133,17.867,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00819,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00819.mp4,data/nexar_collision_prediction/train/positive/00819.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00819.mp4,19.52,39.833,14.52,24.52,10,5,19.52,15.449,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00820,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00820.mp4,data/nexar_collision_prediction/train/positive/00820.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00820.mp4,20.1,40.033,15.1,25.1,10,5,20.1,17.9,Twilight,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00822,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00822.mp4,data/nexar_collision_prediction/train/positive/00822.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00822.mp4,19.5,40.467,14.5,24.5,10,5,19.5,18.633,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00823,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00823.mp4,data/nexar_collision_prediction/train/positive/00823.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00823.mp4,36.4,40.6,30.6,40.6,10,5.8,36.4,34.9,Dark,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00824,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00824.mp4,data/nexar_collision_prediction/train/positive/00824.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00824.mp4,20.521,40.033,15.521,25.521,10,5,20.521,18.082,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00825,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00825.mp4,data/nexar_collision_prediction/train/positive/00825.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00825.mp4,19.2,40.067,14.2,24.2,10,5,19.2,17.667,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00827,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00827.mp4,data/nexar_collision_prediction/train/positive/00827.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00827.mp4,20.3,40.933,15.3,25.3,10,5,20.3,19.133,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00828,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00828.mp4,data/nexar_collision_prediction/train/positive/00828.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00828.mp4,20.167,40.667,15.167,25.167,10,5,20.167,19,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00830,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00830.mp4,data/nexar_collision_prediction/train/positive/00830.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00830.mp4,19.665,40.131,14.665,24.665,10,5,19.665,19.109,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00831,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00831.mp4,data/nexar_collision_prediction/train/positive/00831.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00831.mp4,18.25,40.197,13.25,23.25,10,5,18.25,17.367,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00832,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00832.mp4,data/nexar_collision_prediction/train/positive/00832.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00832.mp4,20,40.967,15,25,10,5,20,19,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00833,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00833.mp4,data/nexar_collision_prediction/train/positive/00833.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00833.mp4,9.492,18,4.492,14.492,10,5,9.492,8.226,Normal,Cloudy,Highway,,exists,,collision
nexar_train_positive_00834,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00834.mp4,data/nexar_collision_prediction/train/positive/00834.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00834.mp4,19.604,40.557,14.604,24.604,10,5,19.604,17.607,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00835,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00835.mp4,data/nexar_collision_prediction/train/positive/00835.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00835.mp4,20.433,40.2,15.433,25.433,10,5,20.433,19.267,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00836,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00836.mp4,data/nexar_collision_prediction/train/positive/00836.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00836.mp4,19.016,40.134,14.016,24.016,10,5,19.016,17.415,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00838,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00838.mp4,data/nexar_collision_prediction/train/positive/00838.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00838.mp4,9.192,18,4.192,14.192,10,5,9.192,5.762,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00839,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00839.mp4,data/nexar_collision_prediction/train/positive/00839.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00839.mp4,20.153,40.234,15.153,25.153,10,5,20.153,19.119,Twilight,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00840,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00840.mp4,data/nexar_collision_prediction/train/positive/00840.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00840.mp4,19.033,40.1,14.033,24.033,10,5,19.033,18.067,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00841,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00841.mp4,data/nexar_collision_prediction/train/positive/00841.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00841.mp4,19,39.2,14,24,10,5,19,16.167,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00842,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00842.mp4,data/nexar_collision_prediction/train/positive/00842.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00842.mp4,20.045,39.638,15.045,25.045,10,5,20.045,18.667,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00843,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00843.mp4,data/nexar_collision_prediction/train/positive/00843.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00843.mp4,19.308,39.558,14.308,24.308,10,5,19.308,18.186,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00845,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00845.mp4,data/nexar_collision_prediction/train/positive/00845.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00845.mp4,21.4,40.1,16.4,26.4,10,5,21.4,20.1,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00846,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00846.mp4,data/nexar_collision_prediction/train/positive/00846.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00846.mp4,19.231,40.098,14.231,24.231,10,5,19.231,16.946,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00847,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00847.mp4,data/nexar_collision_prediction/train/positive/00847.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00847.mp4,19.667,40.294,14.667,24.667,10,5,19.667,15.812,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00849,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00849.mp4,data/nexar_collision_prediction/train/positive/00849.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00849.mp4,20.8,40.133,15.8,25.8,10,5,20.8,18.1,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00850,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00850.mp4,data/nexar_collision_prediction/train/positive/00850.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00850.mp4,21.233,40.1,16.233,26.233,10,5,21.233,18.967,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00851,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00851.mp4,data/nexar_collision_prediction/train/positive/00851.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00851.mp4,19.92,49.465,14.92,24.92,10,5,19.92,19.019,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00854,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00854.mp4,data/nexar_collision_prediction/train/positive/00854.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00854.mp4,19.432,40.803,14.432,24.432,10,5,19.432,18.263,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00856,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00856.mp4,data/nexar_collision_prediction/train/positive/00856.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00856.mp4,9.831,18,4.831,14.831,10,5,9.831,7.465,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00857,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00857.mp4,data/nexar_collision_prediction/train/positive/00857.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00857.mp4,20.878,40.098,15.878,25.878,10,5,20.878,18.591,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00858,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00858.mp4,data/nexar_collision_prediction/train/positive/00858.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00858.mp4,20.033,40.267,15.033,25.033,10,5,20.033,16.633,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00859,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00859.mp4,data/nexar_collision_prediction/train/positive/00859.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00859.mp4,19.892,40.359,14.892,24.892,10,5,19.892,18.422,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00860,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00860.mp4,data/nexar_collision_prediction/train/positive/00860.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00860.mp4,20.433,41.267,15.433,25.433,10,5,20.433,19.9,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00861,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00861.mp4,data/nexar_collision_prediction/train/positive/00861.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00861.mp4,20.9,40.167,15.9,25.9,10,5,20.9,19.367,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00863,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00863.mp4,data/nexar_collision_prediction/train/positive/00863.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00863.mp4,19.395,40.283,14.395,24.395,10,5,19.395,16.997,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00864,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00864.mp4,data/nexar_collision_prediction/train/positive/00864.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00864.mp4,21.633,40,16.633,26.633,10,5,21.633,19.833,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00865,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00865.mp4,data/nexar_collision_prediction/train/positive/00865.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00865.mp4,19.167,40,14.167,24.167,10,5,19.167,18.667,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00866,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00866.mp4,data/nexar_collision_prediction/train/positive/00866.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00866.mp4,20.767,41.533,15.767,25.767,10,5,20.767,18.2,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00867,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00867.mp4,data/nexar_collision_prediction/train/positive/00867.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00867.mp4,20,40.833,15,25,10,5,20,18.867,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00868,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00868.mp4,data/nexar_collision_prediction/train/positive/00868.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00868.mp4,19.004,40.302,14.004,24.004,10,5,19.004,17.398,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00869,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00869.mp4,data/nexar_collision_prediction/train/positive/00869.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00869.mp4,19.833,40.067,14.833,24.833,10,5,19.833,18.267,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00872,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00872.mp4,data/nexar_collision_prediction/train/positive/00872.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00872.mp4,19.467,40.867,14.467,24.467,10,5,19.467,18.533,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00873,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00873.mp4,data/nexar_collision_prediction/train/positive/00873.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00873.mp4,19.861,40.726,14.861,24.861,10,5,19.861,17.983,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00874,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00874.mp4,data/nexar_collision_prediction/train/positive/00874.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00874.mp4,20.425,40.557,15.425,25.425,10,5,20.425,18.693,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00875,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00875.mp4,data/nexar_collision_prediction/train/positive/00875.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00875.mp4,21.051,40.066,16.051,26.051,10,5,21.051,19.346,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00876,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00876.mp4,data/nexar_collision_prediction/train/positive/00876.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00876.mp4,20.192,40.229,15.192,25.192,10,5,20.192,18.722,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00877,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00877.mp4,data/nexar_collision_prediction/train/positive/00877.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00877.mp4,20.167,40.567,15.167,25.167,10,5,20.167,18.6,Twilight,Clear,Highway,,exists,,near_miss
nexar_train_positive_00879,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00879.mp4,data/nexar_collision_prediction/train/positive/00879.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00879.mp4,19.933,40.033,14.933,24.933,10,5,19.933,16.9,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00880,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00880.mp4,data/nexar_collision_prediction/train/positive/00880.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00880.mp4,19.4,40.2,14.4,24.4,10,5,19.4,18.5,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00881,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00881.mp4,data/nexar_collision_prediction/train/positive/00881.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00881.mp4,17.235,40.229,12.235,22.235,10,5,17.235,16.876,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00882,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00882.mp4,data/nexar_collision_prediction/train/positive/00882.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00882.mp4,19.316,40.368,14.316,24.316,10,5,19.316,16.747,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00883,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00883.mp4,data/nexar_collision_prediction/train/positive/00883.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00883.mp4,10.629,19,5.629,15.629,10,5,10.629,8.363,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00884,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00884.mp4,data/nexar_collision_prediction/train/positive/00884.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00884.mp4,21.864,40.557,16.864,26.864,10,5,21.864,20.197,Normal,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00885,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00885.mp4,data/nexar_collision_prediction/train/positive/00885.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00885.mp4,20.449,38.791,15.449,25.449,10,5,20.449,18.26,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00887,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00887.mp4,data/nexar_collision_prediction/train/positive/00887.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00887.mp4,19.967,40.833,14.967,24.967,10,5,19.967,19.167,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00888,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00888.mp4,data/nexar_collision_prediction/train/positive/00888.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00888.mp4,9.861,19,4.861,14.861,10,5,9.861,8.729,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00889,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00889.mp4,data/nexar_collision_prediction/train/positive/00889.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00889.mp4,21.833,40.433,16.833,26.833,10,5,21.833,19.1,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00890,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00890.mp4,data/nexar_collision_prediction/train/positive/00890.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00890.mp4,19.15,38.863,14.15,24.15,10,5,19.15,16.414,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00891,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00891.mp4,data/nexar_collision_prediction/train/positive/00891.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00891.mp4,19.233,40.267,14.233,24.233,10,5,19.233,17.7,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00895,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00895.mp4,data/nexar_collision_prediction/train/positive/00895.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00895.mp4,20.586,40.065,15.586,25.586,10,5,20.586,18.887,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00896,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00896.mp4,data/nexar_collision_prediction/train/positive/00896.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00896.mp4,19.6,40.433,14.6,24.6,10,5,19.6,18.3,Normal,Clear,Other,,exists,,near_miss
nexar_train_positive_00897,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00897.mp4,data/nexar_collision_prediction/train/positive/00897.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00897.mp4,19.7,40.2,14.7,24.7,10,5,19.7,16.667,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00898,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00898.mp4,data/nexar_collision_prediction/train/positive/00898.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00898.mp4,19.7,39.967,14.7,24.7,10,5,19.7,18.498,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00900,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00900.mp4,data/nexar_collision_prediction/train/positive/00900.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00900.mp4,21.177,40.361,16.177,26.177,10,5,21.177,17.942,Bright,Clear,Sub-urban,,exists,,near_miss
nexar_train_positive_00901,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00901.mp4,data/nexar_collision_prediction/train/positive/00901.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00901.mp4,18.933,40.1,13.933,23.933,10,5,18.933,17.667,Normal,Cloudy,Sub-urban,,exists,,near_miss
nexar_train_positive_00902,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00902.mp4,data/nexar_collision_prediction/train/positive/00902.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00902.mp4,20.367,39.567,15.367,25.367,10,5,20.367,18.8,Twilight,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00903,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00903.mp4,data/nexar_collision_prediction/train/positive/00903.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00903.mp4,20.087,40.234,15.087,25.087,10,5,20.087,17.184,Normal,Rain,Urban,,exists,,near_miss
nexar_train_positive_00904,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00904.mp4,data/nexar_collision_prediction/train/positive/00904.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00904.mp4,19.209,40.327,14.209,24.209,10,5,19.209,18.523,Normal,Cloudy,Highway,,exists,,near_miss
nexar_train_positive_00905,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00905.mp4,data/nexar_collision_prediction/train/positive/00905.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00905.mp4,10.657,18,5.657,15.657,10,5,10.657,8.859,Normal,Clear,Industrial,,exists,,near_miss
nexar_train_positive_00906,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00906.mp4,data/nexar_collision_prediction/train/positive/00906.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00906.mp4,18.933,40.733,13.933,23.933,10,5,18.933,18.033,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00909,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00909.mp4,data/nexar_collision_prediction/train/positive/00909.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00909.mp4,21.302,40.702,16.302,26.302,10,5,21.302,18.998,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00910,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00910.mp4,data/nexar_collision_prediction/train/positive/00910.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00910.mp4,19.067,40.2,14.067,24.067,10,5,19.067,17.533,Normal,Clear,Highway,,exists,,near_miss
