row_id,source_dataset,source_event_type,source_row_index,video_id,source_url,source_file_name,source_video_path,clip_path,original_time_range,event_start_time,event_end_time,event_center_time,time_of_event,time_of_alert,manual_label,event_label,core_label,source_binary_label,light_conditions,weather,scene,status,error,saved_raw_URL,saved_raw_Time,saved_raw_Location_of_crash,saved_raw_Light_condition,saved_raw_Weather,saved_raw_Road_surface_condition,saved_raw_Road_type,saved_raw_Road_flat,saved_raw_Lanes,saved_raw_Traffic_condition,saved_raw_Ego_vehicle_model,saved_raw_ADAS_mode,saved_raw_Ego_pre_movement,saved_raw_Other_pre_movement,saved_raw_Ego_pre_avoid_seconds,saved_raw_Other_pre_avoid_seconds,saved_raw_Ego_pre_avoid_movement,saved_raw_Other_pre_avoid_movement,saved_raw_Guilty,saved_raw_Crash_type,saved_raw_Type_of_impact,saved_raw_Crash_with,saved_raw_Crash_vehicle_type,saved_raw_Total_number_of_vehicles,saved_raw_Crash_reason,saved_raw_Ego_most_damaged_area,saved_raw_Other_most_damaged_area,saved_raw_Crash_severity,saved_raw_Ego_fix_fee,saved_raw_Note,saved_raw_time,saved_raw_Takeover_time_for_ADAS,saved_raw_Ego_pre_reaction_seconds,saved_raw_Other_pre_reaction_seconds,saved_raw_Avoid_reason,saved_raw_
saved_nearmiss_000324,saved_av_dataset,nearmiss,324,2-Oxtnh6noA,https://youtu.be/2-Oxtnh6noA,2-Oxtnh6noA.mp4,,,03:46-04:01,226.0,241.0,233.5,233.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/2-Oxtnh6noA,,australia,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,03:46-04:01,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000325,saved_av_dataset,nearmiss,325,2-Oxtnh6noA,https://youtu.be/2-Oxtnh6noA,2-Oxtnh6noA.mp4,,,04:02-04:32,242.0,272.0,257.0,257.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/2-Oxtnh6noA,,florida,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Congested,N/A,ADAS,Proceeding_straight,Stopped,,,Decelerating,Right_turn,avoid,,,,,,,,,,,,04:02-04:32,n,1,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000326,saved_av_dataset,nearmiss,326,2-Oxtnh6noA,https://youtu.be/2-Oxtnh6noA,2-Oxtnh6noA.mp4,,,05:52-06:05,352.0,365.0,358.5,358.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/2-Oxtnh6noA,,florida,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:52-06:05,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000327,saved_av_dataset,nearmiss,327,2-Oxtnh6noA,https://youtu.be/2-Oxtnh6noA,2-Oxtnh6noA.mp4,,,08:19-08:48,499.0,528.0,513.5,513.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/2-Oxtnh6noA,,louisiana,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Light_traffic,small_vehicle,ADAS+,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,08:19-08:48,n,3,n,Other_external_errors,n
saved_nearmiss_000328,saved_av_dataset,nearmiss,328,LAkOZirbyPY,https://youtu.be/LAkOZirbyPY,LAkOZirbyPY.mp4,,,05:13-05:20,313.0,320.0,316.5,316.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/LAkOZirbyPY,,virginia,Daylight,Clear,Dry,Nonsignalized_intersection,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,Decelerating,avoid,,,,,,,,,,,,05:13-05:20,n,1,1,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000329,saved_av_dataset,nearmiss,329,LAkOZirbyPY,https://youtu.be/LAkOZirbyPY,LAkOZirbyPY.mp4,,,10:17-10:33,617.0,633.0,625.0,625.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/LAkOZirbyPY,,colorado,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,Left_turn,avoid,,,,,,,,,,,,10:17-10:33,n,3,3,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000330,saved_av_dataset,nearmiss,330,kAf18rl3OAU,https://youtu.be/kAf18rl3OAU,kAf18rl3OAU.mp4,,,03:30-03:42,210.0,222.0,216.0,216.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/kAf18rl3OAU,,oregon,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Stopped,Proceeding_straight,,,Right_turn,Decelerating,avoid,,,,,,,,,,,,03:30-03:42,n,2,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000331,saved_av_dataset,nearmiss,331,kAf18rl3OAU,https://youtu.be/kAf18rl3OAU,kAf18rl3OAU.mp4,,,06:33-06:49,393.0,409.0,401.0,401.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/kAf18rl3OAU,,california,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,06:33-06:49,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000332,saved_av_dataset,nearmiss,332,voHpE0l016o,https://youtu.be/voHpE0l016o,voHpE0l016o.mp4,,,05:55-06:12,355.0,372.0,363.5,363.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/voHpE0l016o,,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,Decelerating,avoid,,,,,,,,,,,,05:55-06:12,n,2,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000333,saved_av_dataset,nearmiss,333,knu1SX_5sUA,https://youtu.be/knu1SX_5sUA,knu1SX_5sUA.mp4,,,02:57-03:18,177.0,198.0,187.5,187.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Rain,Other,metadata_only,,https://youtu.be/knu1SX_5sUA,,ohio,Daylight,Rain,Wet,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,02:57-03:18,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000334,saved_av_dataset,nearmiss,334,knu1SX_5sUA,https://youtu.be/knu1SX_5sUA,knu1SX_5sUA.mp4,,,04:22-04:34,262.0,274.0,268.0,268.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/knu1SX_5sUA,,minnesota,Daylight,Clear,Dry,Road_segement,Flat,2,Light_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,04:22-04:34,n,3,n,Other_external_errors,"four bear, so funny"
saved_nearmiss_000335,saved_av_dataset,nearmiss,335,knu1SX_5sUA,https://youtu.be/knu1SX_5sUA,knu1SX_5sUA.mp4,,,10:50-11:09,650.0,669.0,659.5,659.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/knu1SX_5sUA,,florida,Daylight,Cloudy,Dry,Signalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,No_action,avoid,,,,,,,,,,,,10:50-11:09,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
saved_nearmiss_000336,saved_av_dataset,nearmiss,336,_3JJpDlL7h4,https://youtu.be/_3JJpDlL7h4,_3JJpDlL7h4.mp4,,,00:55-01:10,55.0,70.0,62.5,62.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/_3JJpDlL7h4,,italy,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,00:55-01:10,n,3,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000337,saved_av_dataset,nearmiss,337,_3JJpDlL7h4,https://youtu.be/_3JJpDlL7h4,_3JJpDlL7h4.mp4,,,02:30-02:50,150.0,170.0,160.0,160.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/_3JJpDlL7h4,,california,Daylight,Cloudy,Dry,Signalized_intersection,Flat,2,Red_light_stopped,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,Decelerating,avoid,,,,,,,,,,,,02:30-02:50,n,1,1,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000338,saved_av_dataset,nearmiss,338,_3JJpDlL7h4,https://youtu.be/_3JJpDlL7h4,_3JJpDlL7h4.mp4,,,03:24-03:48,204.0,228.0,216.0,216.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/_3JJpDlL7h4,,north carolina,Daylight,Clear,Dry,Rural_road,Flat,2,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,03:24-03:48,n,2,n,Other_external_errors,n
saved_nearmiss_000339,saved_av_dataset,nearmiss,339,_3JJpDlL7h4,https://youtu.be/_3JJpDlL7h4,_3JJpDlL7h4.mp4,,,08:48-08:56,528.0,536.0,532.0,532.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/_3JJpDlL7h4,,california,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS+,Proceeding_straight,Proceeding_straight,,,Decelerating,No_action,avoid,,,,,,,,,,,,08:48-08:56,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
saved_nearmiss_000340,saved_av_dataset,nearmiss,340,jvO9_zTTsPg,https://youtu.be/jvO9_zTTsPg,jvO9_zTTsPg.mp4,,,03:10-03:27,190.0,207.0,198.5,198.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/jvO9_zTTsPg,,illinois,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,03:10-03:27,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000341,saved_av_dataset,nearmiss,341,jvO9_zTTsPg,https://youtu.be/jvO9_zTTsPg,jvO9_zTTsPg.mp4,,,05:14-05:29,314.0,329.0,321.5,321.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/jvO9_zTTsPg,,virginia,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,Right_turn,avoid,,,,,,,,,,,,05:14-05:29,n,2,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000342,saved_av_dataset,nearmiss,342,LV9xLKHjl0M,https://youtu.be/LV9xLKHjl0M,LV9xLKHjl0M.mp4,,,02:11-02:29,131.0,149.0,140.0,140.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/LV9xLKHjl0M,,arizona,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Light_traffic,small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,02:11-02:29,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
saved_nearmiss_000343,saved_av_dataset,nearmiss,343,LV9xLKHjl0M,https://youtu.be/LV9xLKHjl0M,LV9xLKHjl0M.mp4,,,03:50-04:04,230.0,244.0,237.0,237.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/LV9xLKHjl0M,,new zealand,Daylight,Clear,Dry,Road_segement,Down,1,Light_traffic,middle_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Decelerating,Decelerating,avoid,,,,,,,,,,,,03:50-04:04,n,2,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000344,saved_av_dataset,nearmiss,344,LV9xLKHjl0M,https://youtu.be/LV9xLKHjl0M,LV9xLKHjl0M.mp4,,,05:35-05:47,335.0,347.0,341.0,341.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/LV9xLKHjl0M,,california,Daylight,Clear,Dry,Road_segement,Flat,2,Light_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,05:35-05:47,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000345,saved_av_dataset,nearmiss,345,LV9xLKHjl0M,https://youtu.be/LV9xLKHjl0M,LV9xLKHjl0M.mp4,,,06:03-06:17,363.0,377.0,370.0,370.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/LV9xLKHjl0M,,florida,Daylight,Clear,Dry,Signalized_intersection,Flat,4,Red_light_stopped,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,06:03-06:17,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000346,saved_av_dataset,nearmiss,346,iE79DMW8F_Y,https://youtu.be/iE79DMW8F_Y,iE79DMW8F_Y.mp4,,,05:25-05:49,325.0,349.0,337.0,337.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/iE79DMW8F_Y,,virginia,Dark_not_lighted,Clear,Dry,Road_segement,Flat,2,Light_traffic,N/A,ADAS+,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:25-05:49,3,3,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000347,saved_av_dataset,nearmiss,347,iE79DMW8F_Y,https://youtu.be/iE79DMW8F_Y,iE79DMW8F_Y.mp4,,,07:52-08:17,472.0,497.0,484.5,484.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/iE79DMW8F_Y,,new jersey,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,07:52-08:17,n,2,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000348,saved_av_dataset,nearmiss,348,iE79DMW8F_Y,https://youtu.be/iE79DMW8F_Y,iE79DMW8F_Y.mp4,,,10:11-10:23,611.0,623.0,617.0,617.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/iE79DMW8F_Y,,california,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Left_turn,other,avoid,,,,,,,,,,,,10:11-10:23,m,1,n,Other_external_errors,n
saved_nearmiss_000349,saved_av_dataset,nearmiss,349,2U7TaXmtvFs,https://youtu.be/2U7TaXmtvFs,2U7TaXmtvFs.mp4,,,03:22-03:30,202.0,210.0,206.0,206.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/2U7TaXmtvFs,,florida,Daylight,Clear,Dry,Rural_road,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,03:22-03:30,n,2,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000350,saved_av_dataset,nearmiss,350,2U7TaXmtvFs,https://youtu.be/2U7TaXmtvFs,2U7TaXmtvFs.mp4,,,06:08-06:24,368.0,384.0,376.0,376.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/2U7TaXmtvFs,,new jersey,Daylight,Clear,Dry,Signalized_intersection,Flat,3,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,06:08-06:24,n,2,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000351,saved_av_dataset,nearmiss,351,2U7TaXmtvFs,https://youtu.be/2U7TaXmtvFs,2U7TaXmtvFs.mp4,,,07:08-07:25,428.0,445.0,436.5,436.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/2U7TaXmtvFs,,canada,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,07:08-07:25,n,2,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,n
saved_nearmiss_000352,saved_av_dataset,nearmiss,352,2U7TaXmtvFs,https://youtu.be/2U7TaXmtvFs,2U7TaXmtvFs.mp4,,,10:46-10:54,646.0,654.0,650.0,650.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/2U7TaXmtvFs,,california,Daylight,Clear,Dry,Rural_road,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,10:46-10:54,n,2,n,Other_vehicle_driving_wrong_way_or_erratically,
saved_nearmiss_000353,saved_av_dataset,nearmiss,353,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,03:20-03:39,200.0,219.0,209.5,209.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,portugal,Daylight,Clear,Dry,Road_segement,Down,1,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,03:20-03:39,n,1,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,"autopilot save kid, use this as an example"
saved_nearmiss_000354,saved_av_dataset,nearmiss,354,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,03:42-04:02,222.0,242.0,232.0,232.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/thNR45yV1ao,,georgia,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Light_traffic,small_vehicle,ADAS,Making_left_turn,other,,,Decelerating,other,avoid,,,,,,,,,,,,03:42-04:02,n,1,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,n
saved_nearmiss_000355,saved_av_dataset,nearmiss,355,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,04:04-04:13,244.0,253.0,248.5,248.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/thNR45yV1ao,,california,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,No_action,avoid,,,,,,,,,,,,04:04-04:13,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
saved_nearmiss_000356,saved_av_dataset,nearmiss,356,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,05:28-05:37,328.0,337.0,332.5,332.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,california,Daylight,Clear,Dry,Road_segement,Flat,2,Light_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,No_action,other,avoid,,,,,,,,,,,,05:28-05:37,n,1,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,n
saved_nearmiss_000357,saved_av_dataset,nearmiss,357,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,05:55-06:20,355.0,380.0,367.5,367.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,nevada,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,middle_vehicle,ADAS+,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:55-06:20,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000358,saved_av_dataset,nearmiss,358,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,06:33-06:45,393.0,405.0,399.0,399.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,texas,Daylight,Clear,Dry,Highway/Freeway,Up,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,06:33-06:45,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000359,saved_av_dataset,nearmiss,359,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,06:56-07:18,416.0,438.0,427.0,427.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,canada,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Congested,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,06:56-07:18,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000360,saved_av_dataset,nearmiss,360,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,07:20-07:31,440.0,451.0,445.5,445.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,canada,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,middle_vehicle,ADAS+,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,07:20-07:31,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000361,saved_av_dataset,nearmiss,361,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,07:32-07:44,452.0,464.0,458.0,458.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,france,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Light_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,07:32-07:44,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000362,saved_av_dataset,nearmiss,362,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,08:06-08:20,486.0,500.0,493.0,493.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/thNR45yV1ao,,california,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,middle_vehicle,ADAS+,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,08:06-08:20,n,1,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,n
saved_nearmiss_000363,saved_av_dataset,nearmiss,363,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,09:11-09:23,551.0,563.0,557.0,557.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,oregon,Daylight,Cloudy,Dry,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,09:11-09:23,n,1,n,Other_external_errors,save a deer
saved_nearmiss_000364,saved_av_dataset,nearmiss,364,thNR45yV1ao,https://youtu.be/thNR45yV1ao,thNR45yV1ao.mp4,,,09:55-10:13,595.0,613.0,604.0,604.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/thNR45yV1ao,,pennsylvania,Dark_lighted,Clear,Wet,Highway/Freeway,Flat,3,Congested,N/A,ADAS,Proceeding_straight,Stopped,,,Decelerating,other,avoid,,,,,,,,,,,,09:55-10:13,n,2,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000365,saved_av_dataset,nearmiss,365,sV4Yk49Onpw,https://youtu.be/sV4Yk49Onpw,sV4Yk49Onpw.mp4,,,05:42-05:53,342.0,353.0,347.5,347.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/sV4Yk49Onpw,,florida,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:42-05:53,n,2,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000366,saved_av_dataset,nearmiss,366,sV4Yk49Onpw,https://youtu.be/sV4Yk49Onpw,sV4Yk49Onpw.mp4,,,07:35-07:54,455.0,474.0,464.5,464.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/sV4Yk49Onpw,,georgia,Daylight,Cloudy,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Accelerating,No_action,avoid,,,,,,,,,,,,07:35-07:54,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000367,saved_av_dataset,nearmiss,367,Idjq4HdtGUk,https://youtu.be/Idjq4HdtGUk,Idjq4HdtGUk.mp4,,,01:10-01:18,70.0,78.0,74.0,74.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/Idjq4HdtGUk,,massachusetts,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Right_turn,other,avoid,,,,,,,,,,,,01:10-01:18,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
